"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2019","Savannah, GA","67,637"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2019","Seattle, WA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","All Districts","300,937"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","Houston-Galveston, TX","3,332"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","Los Angeles, CA","69,366"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","New York City, NY","5,276"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","Norfolk, VA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2019 through May","San Francisco, CA","39,287"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2019","All Districts","28,614"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2019","Houston-Galveston, TX","3,332"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2019","Los Angeles, CA","13,672"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2019","All Districts","147,191"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2019","Norfolk, VA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2019","San Francisco, CA","5,072"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2019","All Districts","44,513"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2019","Los Angeles, CA","15,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2019","San Francisco, CA","18,491"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","April 2019","All Districts","31,201"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","April 2019","Los Angeles, CA","7,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","April 2019","New York City, NY","5,276"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","May 2019","All Districts","49,418"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","May 2019","Los Angeles, CA","33,694"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","May 2019","San Francisco, CA","15,724"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","All Districts","6,503,123"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Charleston, SC","93,411"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Houston-Galveston, TX","148,566"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Los Angeles, CA","3,505,706"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","New York City, NY","753,953"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Norfolk, VA","122,558"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","San Francisco, CA","802,980"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Savannah, GA","73,338"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2019 through May","Seattle, WA","495,280"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","All Districts","824,176"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Charleston, SC","7,257"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Houston-Galveston, TX","20,500"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Los Angeles, CA","320,745"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","New York City, NY","144,834"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Norfolk, VA","55,128"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","San Francisco, CA","70,712"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Savannah, GA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","January 2019","Seattle, WA","100,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","All Districts","1,241,061"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","Houston-Galveston, TX","33,082"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","Los Angeles, CA","733,079"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","New York City, NY","127,900"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","San Francisco, CA","99,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","February 2019","Seattle, WA","106,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","All Districts","933,099"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Charleston, SC","16,504"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Houston-Galveston, TX","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Los Angeles, CA","501,553"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","New York City, NY","130,810"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Norfolk, VA","7,988"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","San Francisco, CA","86,244"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Savannah, GA","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","March 2019","Seattle, WA","59,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","All Districts","1,581,608"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Charleston, SC","28,475"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Houston-Galveston, TX","28,984"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Los Angeles, CA","872,804"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","New York City, NY","106,163"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Norfolk, VA","31,442"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","San Francisco, CA","291,340"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Savannah, GA","15,020"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","April 2019","Seattle, WA","107,780"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","All Districts","1,923,179"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Charleston, SC","41,175"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Houston-Galveston, TX","48,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Los Angeles, CA","1,077,525"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","New York City, NY","244,246"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Norfolk, VA","23,000"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","San Francisco, CA","255,684"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Savannah, GA","33,318"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","May 2019","Seattle, WA","122,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","All Districts","3,220,757"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Charleston, SC","140,739"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Detroit, MI","67,197"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Houston-Galveston, TX","116,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Los Angeles, CA","878,325"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","New York City, NY","500,679"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Norfolk, VA","124,931"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","San Francisco, CA","199,135"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Savannah, GA","435,614"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2019 through May","Seattle, WA","145,211"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","All Districts","887,744"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Detroit, MI","27,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Houston-Galveston, TX","105,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Los Angeles, CA","370,895"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","New York City, NY","88,241"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Norfolk, VA","71,328"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","San Francisco, CA","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Savannah, GA","95,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","January 2019","Seattle, WA","14,598"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","All Districts","710,408"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Charleston, SC","28,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Detroit, MI","40,197"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Houston-Galveston, TX","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Los Angeles, CA","240,278"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","New York City, NY","42,447"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Norfolk, VA","17,069"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","San Francisco, CA","36,651"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Savannah, GA","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","February 2019","Seattle, WA","16,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","All Districts","467,090"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","Charleston, SC","25,896"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","Los Angeles, CA","54,537"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","New York City, NY","50,887"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","Norfolk, VA","16,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","San Francisco, CA","95,657"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","Savannah, GA","73,296"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","March 2019","Seattle, WA","47,475"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","All Districts","507,431"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Charleston, SC","22,500"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Houston-Galveston, TX","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Los Angeles, CA","94,853"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","New York City, NY","197,541"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Norfolk, VA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","San Francisco, CA","15,993"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Savannah, GA","31,000"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","April 2019","Seattle, WA","45,808"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","All Districts","648,084"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","Charleston, SC","63,843"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","Los Angeles, CA","117,762"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","New York City, NY","121,563"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","Norfolk, VA","10,034"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","San Francisco, CA","46,334"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","Savannah, GA","206,318"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","May 2019","Seattle, WA","20,830"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","All Districts","2,471,591"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Charleston, SC","906,167"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Houston-Galveston, TX","51,600"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Los Angeles, CA","864,966"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","New York City, NY","244,553"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Norfolk, VA","11,449"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Savannah, GA","322,439"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2019 through May","Seattle, WA","58,670"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","January 2019","All Districts","299,314"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","January 2019","Charleston, SC","130,844"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","January 2019","Los Angeles, CA","102,264"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","January 2019","New York City, NY","66,206"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","February 2019","All Districts","439,143"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","February 2019","Charleston, SC","292,426"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","February 2019","Los Angeles, CA","94,166"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","February 2019","New York City, NY","30,432"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","February 2019","Savannah, GA","22,119"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","All Districts","290,182"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","Charleston, SC","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","Houston-Galveston, TX","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","Los Angeles, CA","152,000"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","New York City, NY","32,680"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","March 2019","Savannah, GA","45,502"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","All Districts","610,593"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","Charleston, SC","290,121"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","Los Angeles, CA","163,321"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","New York City, NY","21,987"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","Norfolk, VA","5,800"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","Savannah, GA","105,833"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","April 2019","Seattle, WA","11,784"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","All Districts","832,359"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Charleston, SC","162,776"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Houston-Galveston, TX","21,600"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Los Angeles, CA","353,215"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","New York City, NY","93,248"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Norfolk, VA","5,649"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Savannah, GA","148,985"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","May 2019","Seattle, WA","46,886"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2019 through May","All Districts","285,618"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2019 through May","Los Angeles, CA","97,385"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2019 through May","New York City, NY","30,490"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","January 2019","All Districts","25,503"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","January 2019","Los Angeles, CA","11,760"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","January 2019","New York City, NY","2,950"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","March 2019","All Districts","72,812"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","March 2019","Los Angeles, CA","39,772"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","March 2019","New York City, NY","27,540"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","April 2019","All Districts","153,210"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","April 2019","Los Angeles, CA","11,760"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","May 2019","All Districts","34,093"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","May 2019","Los Angeles, CA","34,093"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2019 through May","All Districts","285,618"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2019 through May","Los Angeles, CA","97,385"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2019 through May","New York City, NY","30,490"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","January 2019","All Districts","25,503"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","January 2019","Los Angeles, CA","11,760"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","January 2019","New York City, NY","2,950"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","March 2019","All Districts","72,812"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","March 2019","Los Angeles, CA","39,772"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","March 2019","New York City, NY","27,540"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","April 2019","All Districts","153,210"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","April 2019","Los Angeles, CA","11,760"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","May 2019","All Districts","34,093"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","May 2019","Los Angeles, CA","34,093"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","All Districts","7,831,194"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Charleston, SC","286,321"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Detroit, MI","349,794"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Houston-Galveston, TX","752,778"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Los Angeles, CA","573,535"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","New York City, NY","1,460,515"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Norfolk, VA","317,753"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","San Francisco, CA","173,770"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Savannah, GA","1,408,196"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2019 through May","Seattle, WA","835,155"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","All Districts","1,111,764"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Charleston, SC","68,069"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Detroit, MI","73,079"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Houston-Galveston, TX","101,417"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Los Angeles, CA","123,046"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","New York City, NY","169,623"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Norfolk, VA","43,123"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","San Francisco, CA","8,958"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Savannah, GA","236,973"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","January 2019","Seattle, WA","106,306"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","All Districts","1,496,251"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Charleston, SC","56,613"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Detroit, MI","39,944"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Houston-Galveston, TX","134,569"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Los Angeles, CA","113,633"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","New York City, NY","295,634"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Norfolk, VA","18,621"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","San Francisco, CA","6,500"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","February 2019","Savannah, GA","222,547"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","All Districts","2,361,828"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Charleston, SC","44,988"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Detroit, MI","160,360"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Houston-Galveston, TX","270,160"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Los Angeles, CA","232,536"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","New York City, NY","248,820"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Norfolk, VA","151,251"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","San Francisco, CA","51,208"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Savannah, GA","220,159"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","March 2019","Seattle, WA","665,281"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","All Districts","1,488,274"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Charleston, SC","57,021"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Detroit, MI","51,757"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Houston-Galveston, TX","95,696"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Los Angeles, CA","71,347"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","New York City, NY","397,615"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Norfolk, VA","49,729"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","San Francisco, CA","75,923"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Savannah, GA","305,845"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","April 2019","Seattle, WA","30,512"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","All Districts","1,373,077"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Charleston, SC","59,630"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Detroit, MI","24,654"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Houston-Galveston, TX","150,936"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Los Angeles, CA","32,973"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","New York City, NY","348,823"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Norfolk, VA","55,029"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","San Francisco, CA","31,181"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Savannah, GA","422,672"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","May 2019","Seattle, WA","33,056"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","2019 through May","All Districts","41,715"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","2019 through May","Los Angeles, CA","25,912"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","January 2019","All Districts","2,880"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","January 2019","Los Angeles, CA","2,880"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","February 2019","All Districts","5,760"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","February 2019","Los Angeles, CA","5,760"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","March 2019","All Districts","9,871"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","April 2019","All Districts","10,952"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","April 2019","Los Angeles, CA","5,020"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","May 2019","All Districts","12,252"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","May 2019","Los Angeles, CA","12,252"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","All Districts","1,059,490"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Charleston, SC","50,530"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Detroit, MI","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Houston-Galveston, TX","85,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Los Angeles, CA","60,500"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","New York City, NY","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","San Francisco, CA","34,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Savannah, GA","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2019 through May","Seattle, WA","740,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","January 2019","All Districts","98,500"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","January 2019","Charleston, SC","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","January 2019","Seattle, WA","90,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","February 2019","All Districts","78,460"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","February 2019","Charleston, SC","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","February 2019","Los Angeles, CA","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","February 2019","Savannah, GA","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","All Districts","787,130"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","Charleston, SC","5,130"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","Houston-Galveston, TX","80,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","Los Angeles, CA","24,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","San Francisco, CA","28,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","March 2019","Seattle, WA","650,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","All Districts","80,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","Charleston, SC","24,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","Detroit, MI","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","Houston-Galveston, TX","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","Los Angeles, CA","28,500"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","New York City, NY","12,000"
