"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","June 2018","Los Angeles, CA","209,726"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","June 2018","New York City, NY","361,714"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","June 2018","San Francisco, CA","57,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","June 2018","Savannah, GA","212,191"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","June 2018","Seattle, WA","24,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","All Districts","853,688"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Charleston, SC","109,592"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Houston-Galveston, TX","69,499"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Los Angeles, CA","315,296"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","New York City, NY","208,842"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Norfolk, VA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","San Francisco, CA","25,417"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Savannah, GA","83,047"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","July 2018","Seattle, WA","26,195"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","All Districts","1,397,312"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Charleston, SC","404,965"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Houston-Galveston, TX","232,570"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Los Angeles, CA","347,760"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","New York City, NY","33,867"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Norfolk, VA","31,507"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","San Francisco, CA","23,326"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Savannah, GA","155,601"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","August 2018","Seattle, WA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","All Districts","1,261,344"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Charleston, SC","222,248"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Houston-Galveston, TX","195,666"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Los Angeles, CA","491,275"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","New York City, NY","104,951"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Norfolk, VA","68,601"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","San Francisco, CA","37,942"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Savannah, GA","32,681"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","September 2018","Seattle, WA","59,980"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","All Districts","1,522,554"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Charleston, SC","450,071"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Houston-Galveston, TX","166,583"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Los Angeles, CA","540,606"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","New York City, NY","84,869"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Norfolk, VA","35,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","San Francisco, CA","17,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Savannah, GA","54,260"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","October 2018","Seattle, WA","56,410"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","All Districts","1,153,769"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Charleston, SC","59,739"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Houston-Galveston, TX","56,122"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Los Angeles, CA","495,801"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","New York City, NY","109,044"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Norfolk, VA","86,500"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","San Francisco, CA","145,289"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Savannah, GA","72,015"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","November 2018","Seattle, WA","34,028"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","All Districts","1,570,700"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Charleston, SC","64,510"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Houston-Galveston, TX","93,817"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Los Angeles, CA","875,632"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","New York City, NY","17,090"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Norfolk, VA","93,228"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","San Francisco, CA","128,080"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Savannah, GA","146,807"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","December 2018","Seattle, WA","108,836"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2018","All Districts","77,093"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2018","Los Angeles, CA","11,560"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2018","New York City, NY","37,037"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","2018","Savannah, GA","9,500"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","October 2018","All Districts","15,522"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","October 2018","New York City, NY","9,522"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","October 2018","Savannah, GA","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","November 2018","All Districts","24,461"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","November 2018","Los Angeles, CA","11,560"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","November 2018","Savannah, GA","3,500"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","December 2018","All Districts","37,110"
"3915 Waste, Parings And Scrap, Of Plastics","Laos","December 2018","New York City, NY","27,515"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","All Districts","57,981,689"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Charleston, SC","4,305,836"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Detroit, MI","62,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Houston-Galveston, TX","1,288,038"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Los Angeles, CA","22,527,670"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","New York City, NY","8,240,686"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Norfolk, VA","4,003,256"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","San Francisco, CA","6,521,426"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Savannah, GA","3,052,861"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2018","Seattle, WA","3,854,552"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","All Districts","7,130,078"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Charleston, SC","599,478"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Houston-Galveston, TX","38,834"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Los Angeles, CA","3,429,591"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","New York City, NY","638,922"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Norfolk, VA","467,048"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","San Francisco, CA","576,892"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Savannah, GA","324,258"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","January 2018","Seattle, WA","707,143"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","All Districts","7,011,683"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Charleston, SC","578,226"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Houston-Galveston, TX","141,268"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Los Angeles, CA","2,648,051"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","New York City, NY","866,748"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Norfolk, VA","633,892"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","San Francisco, CA","911,521"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Savannah, GA","407,192"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","February 2018","Seattle, WA","322,217"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","All Districts","8,057,228"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Charleston, SC","615,128"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Houston-Galveston, TX","280,233"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Los Angeles, CA","3,700,400"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","New York City, NY","804,522"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Norfolk, VA","687,756"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","San Francisco, CA","847,736"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Savannah, GA","414,474"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","March 2018","Seattle, WA","220,961"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","All Districts","9,207,904"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Charleston, SC","391,837"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Houston-Galveston, TX","137,899"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Los Angeles, CA","2,960,023"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","New York City, NY","1,653,774"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Norfolk, VA","779,562"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","San Francisco, CA","1,305,754"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Savannah, GA","555,126"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","April 2018","Seattle, WA","754,866"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","All Districts","8,121,258"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Charleston, SC","411,624"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Houston-Galveston, TX","288,851"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Los Angeles, CA","3,480,236"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","New York City, NY","1,379,058"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Norfolk, VA","346,651"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","San Francisco, CA","1,031,471"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Savannah, GA","342,102"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","May 2018","Seattle, WA","172,919"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","All Districts","5,957,441"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Charleston, SC","533,422"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Houston-Galveston, TX","176,577"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Los Angeles, CA","2,055,876"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","New York City, NY","929,353"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Norfolk, VA","218,162"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","San Francisco, CA","767,901"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Savannah, GA","385,320"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","June 2018","Seattle, WA","344,872"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","All Districts","6,257,120"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Charleston, SC","545,051"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Houston-Galveston, TX","65,513"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Los Angeles, CA","2,418,325"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","New York City, NY","1,033,615"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Norfolk, VA","362,729"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","San Francisco, CA","664,748"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Savannah, GA","397,379"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","July 2018","Seattle, WA","298,909"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","All Districts","1,184,112"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Charleston, SC","37,945"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Houston-Galveston, TX","32,963"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Los Angeles, CA","501,547"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","New York City, NY","312,530"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Norfolk, VA","69,060"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","San Francisco, CA","48,381"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Savannah, GA","14,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","August 2018","Seattle, WA","123,565"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","All Districts","1,106,565"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Charleston, SC","203,184"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Houston-Galveston, TX","29,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Los Angeles, CA","249,332"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","New York City, NY","156,027"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Norfolk, VA","50,638"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","San Francisco, CA","148,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Savannah, GA","42,800"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","September 2018","Seattle, WA","157,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","All Districts","1,731,484"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Charleston, SC","214,941"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Detroit, MI","23,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Houston-Galveston, TX","10,780"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Los Angeles, CA","437,058"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","New York City, NY","165,967"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Norfolk, VA","120,040"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","San Francisco, CA","63,700"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Savannah, GA","41,013"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","October 2018","Seattle, WA","468,100"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","All Districts","1,133,358"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Charleston, SC","83,600"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Detroit, MI","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Houston-Galveston, TX","66,120"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Los Angeles, CA","363,716"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","New York City, NY","137,400"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Norfolk, VA","170,618"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","San Francisco, CA","78,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Savannah, GA","72,869"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","November 2018","Seattle, WA","81,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","All Districts","1,083,458"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Charleston, SC","91,400"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Detroit, MI","21,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Houston-Galveston, TX","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Los Angeles, CA","283,515"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","New York City, NY","162,770"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Norfolk, VA","97,100"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","San Francisco, CA","77,322"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Savannah, GA","56,328"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","December 2018","Seattle, WA","203,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","All Districts","2,380,733"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Charleston, SC","223,250"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Houston-Galveston, TX","32,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Los Angeles, CA","972,809"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","New York City, NY","346,892"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Norfolk, VA","37,129"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","San Francisco, CA","171,150"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Savannah, GA","230,474"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2018","Seattle, WA","19,230"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","All Districts","188,075"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","Houston-Galveston, TX","15,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","Los Angeles, CA","83,783"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","New York City, NY","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","Savannah, GA","19,950"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","January 2018","Seattle, WA","9,500"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2018","All Districts","211,325"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2018","Los Angeles, CA","127,374"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2018","New York City, NY","34,809"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","February 2018","Savannah, GA","6,300"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2018","All Districts","143,850"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2018","Los Angeles, CA","37,248"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2018","New York City, NY","60,422"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2018","San Francisco, CA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","March 2018","Savannah, GA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","April 2018","All Districts","109,040"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","April 2018","Los Angeles, CA","37,800"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","April 2018","New York City, NY","47,390"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","April 2018","Savannah, GA","17,850"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","All Districts","161,211"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","Houston-Galveston, TX","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","Los Angeles, CA","67,580"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","New York City, NY","16,953"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","Norfolk, VA","6,145"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","May 2018","Savannah, GA","31,668"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","All Districts","186,486"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","Charleston, SC","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","Houston-Galveston, TX","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","Los Angeles, CA","99,950"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","New York City, NY","32,169"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","San Francisco, CA","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","June 2018","Savannah, GA","13,100"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","All Districts","395,439"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","Charleston, SC","13,342"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","Los Angeles, CA","171,410"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","New York City, NY","46,905"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","Norfolk, VA","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","San Francisco, CA","56,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","July 2018","Savannah, GA","18,900"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","All Districts","254,336"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","Charleston, SC","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","Houston-Galveston, TX","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","Los Angeles, CA","108,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","New York City, NY","31,574"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","San Francisco, CA","33,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","Savannah, GA","32,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","August 2018","Seattle, WA","9,730"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","September 2018","All Districts","189,464"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","September 2018","Charleston, SC","7,490"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","September 2018","Los Angeles, CA","98,500"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","September 2018","San Francisco, CA","44,150"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","September 2018","Savannah, GA","23,300"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","October 2018","All Districts","234,752"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","October 2018","Charleston, SC","73,208"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","October 2018","Los Angeles, CA","86,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","October 2018","Norfolk, VA","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","October 2018","Savannah, GA","10,329"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","All Districts","152,131"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","Charleston, SC","89,510"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","Los Angeles, CA","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","New York City, NY","14,670"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","San Francisco, CA","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","November 2018","Savannah, GA","3,357"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","All Districts","154,624"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","Charleston, SC","25,700"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","Los Angeles, CA","25,164"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","New York City, NY","42,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","Norfolk, VA","6,984"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","December 2018","Savannah, GA","50,720"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","All Districts","909,081"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Charleston, SC","92,560"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Houston-Galveston, TX","61,841"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Los Angeles, CA","172,600"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","New York City, NY","32,950"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Norfolk, VA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","San Francisco, CA","235,451"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Savannah, GA","21,650"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2018","Seattle, WA","35,626"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2018","All Districts","113,643"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2018","Los Angeles, CA","35,300"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2018","New York City, NY","6,650"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","January 2018","San Francisco, CA","22,091"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2018","All Districts","96,417"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2018","San Francisco, CA","53,042"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","February 2018","Savannah, GA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2018","All Districts","100,657"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2018","New York City, NY","13,300"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2018","San Francisco, CA","41,874"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","March 2018","Seattle, WA","35,626"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","April 2018","All Districts","89,943"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","April 2018","Charleston, SC","14,700"
